neg,0.31106605312113494
cc,-0.31252254681307234
mark,0.5260361847920201
punct,-0.08217440291873074
aux,0.39908537534282146
case,0.42250263373340974
mwe,-0.06405913374575078
cop,0.08718624578291172
det,0.34146148806271254
auxpass,0.5120396878545407
nummod,0.40312318884700526
dep,0.32273319894929126
iobj,0.4134359921558629
expl,0.829797678269308
advmod,0.3751859099503316
discourse,0.28276828432599743
parataxis,0.2733271923714286
csubjpass,0.4261494215218299
xcomp,0.3621356163775776
vocative,0.593135540250367
compound,0.32752376069470257
csubj,0.3547779486570474
appos,0.2955277844488328
ccomp,-0.37089456852930536
advcl,0.45180535691087786
name,0.281298966423681
foreign,0.07807657916012861
acl,0.1210258672993926
nsubj,0.15871514423253297
nsubjpass,0.22535846034746437
root,0.08351177443925517
dobj,0.18918199878673908
amod,0.5101319404764684
nmod,0.17226087823337283
goeswith,0.9937813587990127
conj,-0.3831505314622852
dislocated,0.6424913564172553
remnant,0.19618817195457805
list,-1.0
reparandum,
